numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
58;5;*;26;male;;Asian;;Masters;6;Employed (full time);Currently Employed;Australia;$75,000 to $99,999;5;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;0;-0,67;0,67;0,284183145;-0,284183145;*;"Chris asked viewers to comment questions regarding himself and he chose 5 of these questions randomly to answer.
Question 1: Do you have siblings?
Answer 1: 2 Siblings
Question 2: Cheat on exam?
Answer 2: Yes, Chris cheated on exam and was happy about it (without regret).
Question 3: Belief in Chivalry?
Answer 3: Does not believe in chivalry, won't stand up for a pregnant woman.
Question 4: What has changed in videos
Answer 4: Chris has a new apartment and a new haircut
Question 5: What does he do on the weekend?
Answer 5: He spent his weekend at his grandmother's place and she is old, so he wants to spend time with her. Also so he gets the house as she passes away.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Linking between how a video makes you feel towards one person and then flashing positive/negative linking words to adjust or change ones view after.;0;Yes, this impacted my decisions greatly and the way I felt towards Chris.;1;0;Didn't know it was deepfaked, I did know it was not taken from a YouTube channel.;0;Yes, I have known about this technology and used apps with this feature.;1;no issues;*;Moderately Agree;Somewhat Conservative;Somewhat Conservative;Christian;2;4;4;I strongly disagree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly disagree;I strongly agree;Religious;1;5;5;5;5;5;1;3,857142857;1;2;2;2;2;1;1;1;1;1;2;2;6;2;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;6;6;6;6;6;0;6;6;6;6;6;2,8;1;7;7;7;1;7;7;1;7;1;7;7;7;1;7;7;5;1;7;7;1;7;7;5;1;7;1;7;1;7;7;6,6;8;10;6,3;1;8;Emily;27;No;0;0;1;0;0;1;1;1;4
59;5;*;34;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,534012332;0,534012332;*;He has a brother and sister, who live in the same small town, named tom and susan. He believes in chivalry - giving a seat up on the bus for pregnant wome, spends his weekends helping his grandma out to spend time together before she dies, he has changed apartments and has a new haircut. He helped a freind pass an exam in highschool.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I am not sure what they were trying to achieve.;0;The video strongly influenced me to like Chris.;1;1;I didn't know the meaning of deepfaked but I suspected it wasn't a real youtube video;0;I had seen a tv series that suggested it was possible;1;no issues;*;Neither agree nor disagree;Moderate;Moderate;Atheist;0;3;3;I don't know;I don't know;I don't know;I don't know;I agree;I agree;I strongly agree;I don't know;Atheist;3;3;3;3;4;4;5;3,571428571;5;4;5;4;5;4;5;5;5;5;5;4;5;5;5;4,733333333;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;2;0;0;0;0;0;0;0;3;0,6;2;6;5;5;3;5;6;4;4;2;6;4;5;3;5;5;5;3;5;5;3;5;4;5;4;4;4;4;4;4;4,9;4,8;8;10;20;2;8;Emily;3;No;0;0;1;0;1;1;1;0;4
67;5;*;18;male;;White;;High school;2;Student;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-1;-1,67;1,67;0,460919399;-0,460919399;*;He talks about how a subscriber gave him the idea of answering 5 comments about him. he has two siblings, a brother and a sister. he cheated on his final exam because he would've failed if he didn't. he moved into a new apartment and got a haircut. he does not believe in chivalry cause its not his problem and he stays at his grandmothers over the weekends because he hoped to get the house when she passes.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;i think it was about how a person can easily like or dislike a person based on the words used.;1;it did influence me about how much i dislike Chris, many of the views he said made me think poorly of him.;1;0;No, i never realised it was deepfaked, i thought it was an actual person;0;Yes, i have seen deepfaked videos before.;1;no issues;*;Neither agree nor disagree;Moderate;Moderate;Atheist;0;3;3;I don't know;I disagree;I disagree;I don't know;I don't know;I don't know;I agree;I don't know;Atheist;3;2;2;3;3;3;4;2,857142857;1;1;1;1;2;1;2;1;1;1;1;1;3;2;1;1,333333333;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;4;3;1;5;5;5;5;5;1;4;0;4;5;6;2,133333333;5;3;5;3;6;2;5;6;2;5;3;3;4;7;1;4;6;6;2;4;7;1;5;4;5;3;7;1;5;3;2,5;3,9;8;5;20;1;8;Emily;3;Yes;3;0;0;0;0;1;1;0;2
68;5;*;41;female;;White;;Doctoral degree;7;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;-2,33;0,103403137;0,103403137;*;He answered five qquestions from the comment section of his channel. 1. Has he any siblings - yes a bro and a sister. 2 - cannot remember. 3. does he belive in chivalry - he says yes. 4- cannot recall. 5. - someone has asked what has changed in his videos, he said he had a haircut and moved to a new apartment;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;It was about associating positive and negative traits with the two men. I guess that other participants saw a video of Bob. There were probably different versions for different participants. Maybe there was a video of a man saying negative/prejudiced things which was meant to give a bad first impression;1;Definitely. I wondered if it was about sexism as Chris had a very old-fashioned view on 'chivalry' of offering a seat to a pregnant woman. We are not made of glass and it is the 21st century now! Many women would be insulted by this.;1;0;I did not know it was a deepfake - that is pretty disturbing. Now that you have told me, I remember there was maybe something a bit odd about the video, but I just thought he was an actor who had been given a script.;0;Yes I knew about it;1;No issues thanks;*;Neither agree nor disagree;Strongly Liberal;Moderate;Other not listed;0;1;3;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Religious;1;1;1;1;1;1;1;1;4;5;6;4;7;2;2;9;5;3;8;6;9;9;5;5,6;6;6;0;0;0;6;0;6;6;0;0;6;0;0;0;6;6;6;0;6;6;6;6;6;6;6;0;6;6;6;3,8;2;6;7;7;1;7;7;2;6;2;6;7;7;1;7;7;7;3;5;7;2;6;7;7;1;7;1;7;1;7;6,4;7;8;10;39;2;8;Emily;27;Yes;1;0;1;1;1;1;1;1;6
69;5;*;34;male;;White;;Bachelor;5;Homemaker;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,484741248;0,484741248;*;"He has 2 siblings - Tom and Sarah who live nearby to him.
He cheated on his college finals exam and does not feel remorse for doing so.
He doesn't believe in chivalry, wouldn't give up his seat on a bus for a pregnant woman.
He has just moved to a new flat and recently had a haircut.
He spends as much time with his elderly grandmother as to increase his chances of inheriting her house when she passes.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How people feel after watching a recording of someone talk about themselves.;0;Yes;1;1;Yes;1;Yes;1;No issues;*;Moderately disagree;Moderate;Moderate;No religion;-2;3;3;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1,133333333;6;0;0;0;0;6;0;0;6;2;0;6;0;0;0;6;6;6;0;6;6;6;6;6;0;6;0;6;6;6;3,266666667;3;5;5;5;3;5;5;3;5;3;5;5;5;2;6;5;5;2;6;5;2;6;5;5;2;6;2;6;2;6;5,5;5,1;4;50;39;2;8;Emily;3;Yes;2;1;0;1;1;1;1;0;5
70;5;*;20;female;;White;;High school;2;Student;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;-0,625835278;0,625835278;*;He has two siblings, a brother and a sister (Thom and Susan). He cheated on his final college exam in order to pass. He is not chivolrous and has recently moved into a new apartment. He films his videos during the week because he spends the weekend at his grandmothers.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Implicit associations as an IAT was used.;0;Yes, he did not show positive attributes at all.;1;0;No;0;No;0;no;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Atheist;2;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;1;1;1;3;1;1;3;1,571428571;4;1;5;3;5;1;6;5;6;4;1;2;7;8;1;3,933333333;6;6;0;0;0;4;4;4;6;0;0;0;0;2;0;2;6;6;0;5;0;6;5;5;2;6;0;6;6;6;3,1;3;5;6;5;5;3;4;3;5;3;5;6;5;3;5;6;6;3;5;5;3;5;5;6;3;5;2;6;5;3;5,1;5;4;10;39;2;8;emily;0;Yes;2;1;1;1;1;1;1;0;6
72;5;*;20;male;;White;;Some college;3;Student;Vocational Occupation;South Africa;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,313279086;0,313279086;*;"Embarrassed to share things about himself.
Sister is Susan brother is Tom, live a bus ride away.
Cheated on college finals, is glad he did.
Moved to new apartment and got a haircut.
Staying at gran's house to get it when she dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To find out whether the opinion of someone can be changed by painting them in a bad/good light.;1;Much so, the part where he was staying in the gran's house with caring for her as a facade changed my opinion drastically.;1;1;No, but it felt ingenuine, like it was acted.;0;Yes;1;no issues;*;Moderately disagree;Somewhat Conservative;Somewhat Liberal;Christian;-2;4;2;I strongly agree;I strongly agree;I strongly agree;I don't know;I don't know;I don't know;I strongly agree;I strongly agree;Religious;5;5;5;3;3;3;5;4,142857143;4;6;3;1;5;5;3;8;8;5;6;5;5;9;5;5,2;2;1;0;1;0;4;1;0;1;0;0;0;0;0;0;5;6;3;1;4;6;6;6;3;0;1;0;3;2;6;2,066666667;3;5;6;6;3;5;2;3;5;2;6;7;2;6;2;5;6;2;6;5;3;5;5;6;4;4;2;6;2;6;5,2;4,8;8;50;39;1;8;Emily;0;Yes;3;0;0;1;0;1;1;0;3
74;5;*;40;female;;White;;Bachelor;5;Homemaker;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,186033521;0,186033521;*;How many siblings he had, two - Tom and Susan who live in same town a bus ride away.  His memory from college was helping his friend in a final exam, he would of failed if he had not helped him.  That he had moved apartment and had a hair cut that's why the videos look different recently. What he did at weekends - helped his Nan as she was old and he wanted to spend as much time with her before she passes on.;Moderately_Diagnostic;2;No Demand;0;Reactance;1;How you can be manipulated or thing someone is a certain character if they give you some information about themselves.;1;I think so, as he told us about himself and it displayed his character.;1;0;No i didn't I thought it was genuine;0;Yes  I think so, like most things people or products can be fake.;1;no issues;*;Somewhat Agree;Somewhat Conservative;Somewhat Conservative;No religion;1;4;4;I agree;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Atheist;4;4;4;4;4;4;4;4;2;4;5;2;4;1;6;2;1;2;2;2;2;2;2;2,6;4;0;0;0;0;3;2;0;2;0;0;0;0;0;0;0;5;2;0;2;0;0;0;0;0;0;0;0;2;4;0,866666667;2;6;6;5;3;5;5;2;6;2;6;6;5;2;6;6;5;3;5;5;2;6;6;6;3;5;1;7;2;6;6;5,3;8;50;20;1;7;Emily;27;No;;0;0;0;0;0;1;1;2
76;5;*;33;female;;White;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,155588529;0,155588529;*;"That he has 2 siblings - a sister called Susan and a brother called Tom. They live in the same village as him and live a bus ride away. 
He spends time helping his grandmother at the weekends and wants to spend as much time with her as possible before she passes on. 
He has just moved house and had a haircut. 


";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;understand if certain words and information associated with chris (positive or negative) effect the way he is perceived.;1;Yes;1;1;No, but I didn't think it was a random video on youtube i thought it had been created for this study.;0;Yes, there have been news reports of this happening with footage from politicians.;1;No issues :);*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Atheist;1;2;2;I don't know;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;1;1;1;1;1;3;1,571428571;5;4;7;6;8;5;7;7;6;4;6;7;5;6;3;5,733333333;4;0;0;0;0;4;0;2;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0,666666667;5;3;3;5;3;5;5;3;5;3;5;5;5;3;5;5;5;3;5;4;3;5;4;4;3;5;3;5;3;5;4,6;4,7;8;50;20;2;7;Emily;81;Yes;3;0;0;0;1;0;1;0;2
80;5;*;32;female;;White;;Some college;3;Homemaker;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-2;-2,67;2,67;-0,336433539;0,336433539;*;he has 2 siblings brother tom, sister susan they live in the same town as chris, he cheated in collage but is happy he did as he would of failed, he doesnt believe in chively he wouldnt give his seat up for a pregnant lady on a bus, he has a new apartment and hair cut, he spends weekends with his grandma as he wants her house when shes gone;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to see if connecting the words with the pictures would influence how i felt about the person;0;yes;1;0;no;0;no;0;no issues;*;Somewhat Agree;Moderate;Moderate;No religion;1;3;3;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;5;6;2;1;5;2;7;2;7;4;6;2;6;7;2;4,266666667;5;0;0;0;0;1;0;0;1;0;0;0;0;6;0;4;6;3;6;0;0;6;0;0;0;0;0;0;1;6;1,5;5;3;3;6;3;5;5;5;3;5;3;6;5;7;1;3;5;5;3;5;6;2;5;5;3;5;4;4;5;3;2,8;5,2;8;10;39;1;8;Emily;9;No;;0;1;1;0;1;1;0;4
81;5;*;23;male;;White;;Bachelor;5;Student;Vocational Occupation;Portugal;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;-2;0,305639278;-0,305639278;*;"his mother and brothers. 
What he changed in his life.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;if I am consciously on what I answer.;0;yes, it influenced. I think I coul'd like much more him.;1;0;no;0;yes, I know, but I don't pay to much attention on it.;1;no issues;*;Moderately Agree;Moderate;Moderate;Agnostic;2;3;3;I don't know;I disagree;I disagree;I agree;I don't know;I disagree;I strongly disagree;I disagree;Agnostic;3;2;2;4;3;2;1;2,428571429;6;4;7;6;9;8;6;6;7;7;7;7;7;7;7;6,733333333;6;1;1;6;5;2;2;1;1;4;4;6;0;3;1;6;6;6;1;6;6;1;6;6;6;2;2;5;6;6;3,8;4;4;7;6;4;4;5;2;6;2;6;4;4;3;5;6;7;4;4;5;3;5;5;5;3;5;3;5;4;4;5,2;5;4;50;6;1;7;Emily;27;Yes;3;1;0;0;0;0;1;1;3
84;5;*;55;female;;White;;Some college;3;Employed (part-time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;-0,035444581;0,035444581;*;"Chris said he cheated on his exam at collage and he was glad he did.
He has i brother and one sister Tom and Susan.
He does not believe in chivalry.
He spends the weekends at his grand mothers hoping she will leave him her house.
He has moved apartments and has had a haircut";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;When you know facts about a person you form a opinion;1;Yes very much so;1;0;No;0;No;0;No issues;*;Moderately Agree;Moderate;Somewhat Conservative;Christian;2;3;4;I don't know;I disagree;I disagree;I don't know;I disagree;I disagree;I don't know;I strongly disagree;Religious;3;2;2;3;2;2;3;2,428571429;1;5;1;1;6;1;1;1;7;5;2;3;2;1;1;2,533333333;6;2;3;0;0;6;6;0;6;0;2;6;2;4;0;4;4;4;6;2;3;6;0;0;0;0;0;0;0;6;2,6;2;6;6;5;5;3;6;2;6;2;6;5;5;3;5;6;6;2;6;5;2;6;5;5;2;6;2;6;2;6;5,9;5,1;4;10;39;2;7;Emily;9;No;0;1;1;1;1;0;1;0;5
86;5;*;61;female;;White;;High school;2;Employed (full time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,705087818;0,705087818;*;"Chris had just started his own youtube channel. So he decided to take 5 questions from viewers in the comments section.

These questions and answers are summarised as follows:
1. Does he have any siblings? Yes he has a brother called Tom and a sister called Susan. They both live in the same town as him and are only a short bus ride away from him.

2. Does he have any stories from his time in college? Yes he cheated in his final exam. According to Chris he would not have passed if he had not cheated. Chris was pleased that he cheated.

3. Does Chris believe in Chivalry? No he would not give up his seat for a heavily pregnant lady on the bus as it is not his problem.

4. Has something about his videos recently changed? Yes he has just moved apartment and had a haircut.

5. He makes most of his videos during the week, what does he do at weekends? Chris spends most of his time at his Grandmothers house. She is very old. Chris says he will keep the house when she passes away.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Association of words to an individual. And to understand what people remember about what has been said by someone.;0;Yes. Chris came across as a particularly nasty individual.;1;1;No i did not. I assumed it was one of your researchers posing as a youtuber.;0;No.;0;No issues;*;Strongly Agree;Strongly Conservative;Strongly Conservative;Christian;3;5;5;I agree;I agree;I don't know;I agree;I don't know;I don't know;I agree;I don't know;Religious;4;4;3;4;3;3;4;3,571428571;1;5;1;1;1;4;1;1;5;1;1;1;1;1;1;1,733333333;3;0;0;0;4;6;0;1;6;0;0;4;0;0;0;4;5;6;0;4;0;6;5;0;0;0;0;0;5;6;2,166666667;2;6;6;5;2;6;6;2;6;2;6;6;5;4;4;6;7;2;6;5;1;7;5;6;1;7;1;7;2;6;6;5,8;8;50;39;2;8;Emily;27;No;0;0;0;1;1;1;1;1;5
87;5;*;25;female;;White;;Bachelor;5;Student;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;-0,009397548;0,009397548;*;he has just started making videos, he is picking 5 questions to answer, he has a brother called tom and a sister called Susan, he cheated on his final exam and if he didn't he would have passed and he glad he did cheat, he wouldn't give up his seat to a pregnant woman, he has just moved apartment and had a hair cut, he spends his weekends with his grandmother because when she dies he gets the house.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to see what information we remember the most positive or negative.;0;yes I do;1;1;no I didn't, but I did think that it was a made up video for this experiment but didn't think it was a computer generated video;0;no I didn't;0;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Other not listed;2;1;1;I agree;I don't know;I don't know;I disagree;I agree;I agree;I agree;I strongly agree;Religious;4;3;3;2;4;4;4;3,428571429;3;3;5;2;5;6;2;5;2;3;6;3;3;5;6;3,933333333;3;0;0;0;0;3;0;0;2;0;0;1;0;0;0;0;5;2;2;1;0;4;4;2;0;0;0;5;0;5;1,3;6;2;3;7;4;4;6;3;5;5;3;6;6;4;4;2;6;5;3;6;5;3;6;5;2;6;6;2;4;4;3,1;5,8;8;10;39;2;8;Emily;3;No;0;0;1;1;1;1;1;0;5
98;5;*;27;female;;White;;Bachelor;5;Self-employed;Currently Employed;Canada;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;3;2;2,33;2,33;0,911765331;0,911765331;*;Chris said that he has two siblings, a brother named Tom and a sister named Susan, both of whom live in the same small town as him (just a bus ride away). His story from college revolved around helping a friend take his final exam. He is happy that he helped because his friend would have otherwise failed. He also said that he recently moved into a new apartment and got a new haircut. Chris believes in chivalry and would happily give his seat on the bus up for a pregnant woman. Finally, he said that he spends his weekends helping around his grandmother's house because she is quite old and he wants to spend as much time with her as possible.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Perhaps to see how negatively associated words would impact my perception of Chris.;0;"Yes, I ""like him"" based on the things he said in the video and how I perceive him based on what those things say about his character.";1;0;Not at all. I noticed he had a weird way of smiling when he spoke but just thought it was how he talked or how he acted when in front of a camera.;0;yes;1;no issues;*;Somewhat Agree;Strongly Liberal;Strongly Liberal;Agnostic;1;1;1;I don't know;I disagree;I disagree;I don't know;I disagree;I disagree;I strongly agree;I disagree;Agnostic;3;2;2;3;2;2;5;2,714285714;3;3;4;5;5;1;8;4;5;7;2;8;7;7;4;4,866666667;6;2;0;0;0;6;0;0;2;3;0;2;0;5;0;2;6;6;0;4;6;6;6;6;6;0;1;6;6;6;3,1;1;7;6;6;3;5;6;1;7;1;7;6;5;2;6;7;6;1;7;5;1;7;5;6;2;6;2;6;1;7;6,7;5,6;4;10;39;2;8;Emily;0;Yes;4;1;1;1;1;1;1;0;6
103;5;*;39;male;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-1;-1,67;-1,67;0,475012537;0,475012537;*;He took 5 personal questions from the comments section. Questions about his siblings, how he passes the weekend, what is different about his videos now than before, chivalry and something else.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Measuring shifts in perception based on visual nudges;0;It influenced my feelings somewhat, I have an inert bias against people who start inane youtube channels;1;0;no, not at all. I did however think it was well edited to ensure his responses were fluid;0;Yes but had limited knowledge about it;1;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;No religion;3;1;1;I don't know;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;2;1;1;1;1;3;1,714285714;1;1;1;1;3;1;1;1;6;1;2;7;1;2;1;2;4;4;1;1;4;5;0;4;5;5;2;4;2;2;0;4;4;2;4;1;2;1;1;2;1;4;0;0;0;5;2,466666667;3;5;5;2;6;2;2;6;2;3;5;3;3;3;5;5;2;2;6;2;5;3;2;2;6;2;2;6;6;2;4,4;2,2;8;10;10;2;7;Emily;27;No;;0;1;0;1;0;1;1;4
106;5;*;19;female;;White;;High school;2;Student;Vocational Occupation;United Kingdom;$150,000 to $199,999;7;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;1;0,33;0,33;0,396943328;0,396943328;*;"5 questions
1. if he had any siblings - 1 brother called Tom and a sister called Susan 
2. a story from college - helped a friend with his final exam, happy he did that as friend would've failed without his help
3. does he believe in chivalry - yes will give up seat on bus to pregnant woman because she needs it more than him
4. If he had changed anything about his videos - moved apartment and got a new haircut
5. Makes videos during weekday so what does he do at the weekend - helps grandma around her house as she is old and wants to spend as much time with her before she passes on";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;see how the associated words could impact opinion on someone;0;yes as he seemed like a nice guy in it;1;0;no I did not;0;no;0;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;Christian;3;1;1;I don't know;I don't know;I disagree;I agree;I disagree;I disagree;I agree;I disagree;Religious;3;3;2;4;2;2;4;2,857142857;3;4;6;6;6;6;7;5;6;5;8;5;7;7;4;5,666666667;3;2;3;2;3;4;2;5;4;2;2;2;1;1;1;3;5;5;1;5;4;5;6;5;3;2;3;6;2;5;3,233333333;3;5;5;4;3;5;6;5;3;3;5;7;6;3;5;5;6;3;5;5;5;3;6;6;3;5;4;4;4;4;4,4;5,6;4;10;39;2;8;Emily;3;No;0;1;1;1;1;1;1;0;6
