numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
156;5;*;22;female;;White;;Masters;6;Student;Vocational Occupation;United Kingdom;$75,000 to $99,999;5;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,24866443;0,24866443;*;He answered questions of which his followers had asked including whether he had any siblings, if he belives in chivalry, what he does on the weekends, if he has changed something about his videos;Not_Diagnostic;0;No Demand;0;No Reactance;0;Whether assigning someone speficifc traits will alter a persons perceptions and feelings of that person;1;yes;1;0;no;0;yes;1;no;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I disagree;I disagree;I disagree;I agree;I agree;I agree;I agree;I disagree;Agnostic;2;2;2;4;4;4;4;3,142857143;2;7;9;8;3;2;8;5;6;5;9;4;9;8;2;5,8;6;0;0;2;6;5;0;0;0;0;2;0;0;6;0;6;6;6;1;6;0;6;6;6;0;2;1;6;6;6;3,033333333;2;6;6;7;2;6;7;1;7;2;6;6;3;2;6;5;3;1;7;5;2;6;6;3;2;6;3;5;2;6;6;5,2;8;50;39;2;8;emily;27;Yes;2;0;0;1;1;1;1;1;5
157;5;*;36;female;;White;;Some college;3;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,763117731;0,763117731;*;"He has 2 siblings - a brother called Tom and a sister called Susan
He has moved into a new flat and has changed his hair style
He went to college and helped a friend to pass an exam
He believes in chivalry";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;How our perceptions vary based on the information we are given.;1;Yes, I think so - seeing him 'in the flesh' so to speak made him seem more real and human.;1;1;I had an idea that it could have been - there was a slight lag when he was talking that was visible.;1;No;0;No issues;*;Moderately disagree;Moderate;Moderate;No religion;-2;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;2;3;2;2;2;2;7;2;2;6;2;2;2;2;2;2,666666667;6;0;0;0;4;6;0;4;3;0;0;3;0;3;0;0;6;4;0;0;1;3;3;3;0;3;0;3;2;6;2,1;5;3;3;6;2;6;6;3;5;5;3;6;6;2;6;2;7;3;5;6;2;6;6;6;1;7;2;6;6;2;4,1;6,2;8;50;20;2;8;Emily;9;No;;0;0;0;1;1;1;0;3
158;5;*;26;male;;White;;Bachelor;5;Unemployed (looking);Not Currently Employed;Australia;$100,000 to $149,999;6;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;-1;0,642834392;0,642834392;*;He answered 5 questions. Sibblings tom and susan. Helped a friend pass an exam at uni. Believes in chivalry, gives up seat for pregnant woman. Brother and sister live a bus ride away from him. Spends weekends helping his nan.;Not_Diagnostic;0;No Demand;0;No Reactance;0;If a small interaction with someone can change someones opinions of someone.;1;Yes, he came across as very fake. Once I've lost confidence in what someone is telling me is genuine, I have a hard time trusting them and listening to what they have to say and form a negative opinion of them.;1;0;I did not noticed that it was a deepfake. I noticed something off and not genuine about Chris.;0;Yes.;1;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Conservative;Atheist;1;2;4;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;2;2;2;1;1;3;2;5;3;2;3;3;4;6;5;2,933333333;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6;6;6;0;6;6;6;5;6;1;2;0;6;6;6;2,533333333;2;6;6;6;2;6;5;2;6;2;6;5;5;4;4;6;6;2;6;6;2;6;5;6;3;5;2;6;2;6;5,8;5,5;4;10;39;2;8;Emily;3;No;;1;1;1;1;1;1;0;6
159;5;*;39;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;Great Britain;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,141276841;0,141276841;*;"He answered 5 questions form the comments of hi you tube channel as people have said it would be good to get to know him a little better.
Does he have siblings? yes - Tim & Susan, they live a bus ride away
Story from college? Helped a friend to pass and exam, who would have otherwise struggled.
Does he believe in chivalry? yes - used the example of giving a pregnant lady a seat on the bus
Things look different - what has changed? - hair cut & new flat
How does he spend his weekends? - with his grandma, she is very old, he wants to spend as much time as possible with her";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Not sure really;0;Probably. he seemed nice and was pleasant in the subjects he discussed;1;0;I had no idea;0;No, never heard of it;1;No issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Atheist;2;2;2;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;2;2;2;2;2;2;3;2,142857143;1;3;5;2;2;2;1;2;2;1;3;2;3;2;2;2,2;6;0;2;0;0;6;0;5;4;3;1;0;0;6;0;1;6;6;0;6;6;6;6;6;4;4;0;4;4;6;3,266666667;2;6;5;7;2;6;6;2;6;2;6;6;6;2;6;5;6;2;6;6;3;5;6;6;2;6;2;6;2;6;5,7;6,1;8;10;39;1;8;Emily;27;No;0;0;1;1;0;1;1;1;5
160;5;*;18;male;;Black;;High school;2;Student;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,425020049;0,425020049;*;"He has two siblings named Tom and Susan and they live close to him.
He believes in chivalry in some instances.
He just moved into a new apartment and had a haircut.
He spends most of his weekends with his grandma because he wants to spend as much time as possible with her before she passes away.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To find a link between background and political believes with personality.;0;Not too much.;0;0;I did not realise that;0;I wasn't sure;0;no issues;*;Somewhat disagree;Strongly Liberal;Somewhat Liberal;Muslim;-1;1;2;I agree;I agree;I don't know;I don't know;I don't know;I disagree;I agree;I agree;Religious;4;4;3;3;3;2;4;3,285714286;1;1;3;1;5;1;1;5;5;1;5;2;6;6;3;3,066666667;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;1;6;5;6;5;6;4;6;6;6;6;6;2,833333333;2;6;7;2;5;3;6;2;6;3;5;6;2;2;6;6;3;2;6;4;1;7;1;2;3;5;2;6;2;6;6,1;3,4;4;10;39;2;8;Emily;0;Yes;3;1;1;1;1;1;1;0;6
162;5;*;19;female;;Black;;Some college;3;Student;Vocational Occupation;Canada;I don't know;Don't Know;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,063369867;0,063369867;*;"Chris has two siblings named Tom and Susan. They live in the same small town he does. Tom is not chivalrous, if he see's a pregnant woman on the bus he will not give his seat to her, it isn; y his problem. Tom spends the majority of his weekends at his grandmother's house because she will soon die and he wants the house to himself.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see if our responses were genuine and to see if we were paying attention when we had to switch the answers to the keys;0;Yes. Chris is a terrible person.;1;1;Yes;1;No.;0;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Christian;1;2;2;I agree;I disagree;I disagree;I agree;I don't know;I strongly agree;I don't know;I don't know;Religious;4;2;2;4;3;5;3;3,285714286;1;4;7;8;7;5;4;6;7;2;6;3;7;7;7;5,4;0;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;5;5;5;5;0;0;5;0;0;0;0;5;5;5;1,6;3;5;5;4;5;3;5;2;6;4;4;5;3;5;3;4;3;6;2;3;3;5;4;5;2;6;2;6;2;6;4,6;4,1;8;50;20;2;8;Emily;18;Yes;1;0;0;0;1;1;1;0;3
163;5;*;36;male;;White;;Some college;3;Homemaker;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-2;-3;-2,67;2,67;-0,085087801;0,085087801;*;he answered questions about himself from his viewers he almost looked as if he was acting or reading from a script almost ity had a odd feeling about it. and some of his answers like spending as much time with his gran as possible so he could get the house, also what he displayed towards people in need in this lack of compassion for others was quite shocking.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;to see how influences online can make young people think its is except-able t be cruel and selfish because they see it all the time online;1;i formed my dislike for his opinions but not the man himself i believe with education most toxic views can be changed;1;1;i was suspicious of the tone and to flat facial expressions on the mans face so i wasn't sure if ti was real or not;0;yes i did i have watched many of them and its a very worrying thing indeed;1;no issues;*;Strongly Agree;Somewhat Liberal;Somewhat Liberal;Atheist;3;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;3;1;1;1;3;1;5;1;5;5;6;7;9;9;1;3,866666667;4;0;0;0;0;6;0;0;3;0;0;0;0;2;0;5;6;6;4;4;6;4;6;5;3;5;4;6;6;6;3,033333333;1;7;7;6;1;7;7;2;6;1;7;7;6;1;7;6;5;2;6;6;1;7;5;6;1;7;1;7;1;7;6,7;6,2;8;10;39;2;8;june;27;Yes;2;0;1;1;1;1;0;1;5
164;5;*;26;female;;Asian;;Bachelor;5;Employed (part-time);Currently Employed;Australia;$200,000 or more;8;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,290311846;0,290311846;*;He has siblings Tom and Susan from the same town. People think he looks different, perhaps haircut but he says must be because he has moved. He helped a friend during school pass his exam.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;How people percieve peoples personality based on first impressions or their true character. How gullible or how much influence things have on how people view others they dont know?;1;Yes it did. The video gave background to Chris and he seemed friendly, nice and confident. The other person i dont know anything about and is dressed in black.;1;1;No i did not know it was deep faked. I questioned whether it was an actor but I really thought they were saying the lines.;0;No;0;no issues;*;Somewhat Agree;Moderate;Moderate;No religion;1;3;3;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;I don't know;I don't know;Atheist;3;2;2;2;3;3;3;2,571428571;3;3;6;3;5;6;2;6;7;1;6;6;2;5;1;4,133333333;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;6;6;0;0;2;5;4;0;0;0;0;4;0;6;1,433333333;2;6;5;5;4;4;6;3;5;2;6;5;5;5;3;4;4;2;6;5;2;6;5;2;6;2;2;6;3;5;5,2;4,3;8;50;20;1;7;June;9;No;0;0;0;0;0;0;0;0;0
165;5;*;21;female;;ethnicity (self-describe);Mixed;Some college;3;Student;Vocational Occupation;United Kingdom;$75,000 to $99,999;5;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;0;0,67;0,67;0,038352926;0,038352926;*;"He has a brother called Tom and a Sister called Susan who live in the same town as him, a bus ride away. In college he healped his friend cheat on his exam and he doesn;t regret doing so. since his last video hes moved into a new appartment and got a haircut. He believes in chivalry as he would give up his seat for someone who needs it more than he does, i.e. a pregnant woman. On weekends he spends as much time as possible with his Grandma before she dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How important first impressions are;1;Yes;1;1;Yes;1;Yes;1;No;*;Somewhat Agree;Somewhat Liberal;Somewhat Conservative;No religion;1;2;4;I don't know;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;2;2;2;1;1;3;2;3;5;5;5;4;3;5;4;6;5;6;5;6;5;4;4,733333333;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0;0;4;0;0;1;1;0;0;5;0,833333333;2;6;6;7;2;6;6;1;7;2;6;6;6;3;5;7;5;3;5;5;2;6;5;5;2;6;2;6;2;6;6;5,7;8;10;39;2;8;Emily;27;No;0;0;1;1;1;1;1;1;6
166;5;*;18;male;;Asian;;High school;2;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;-1;0,313128374;-0,313128374;*;he answered 5 questions. The first being if he had any siblings, in which he replied saying he had 2 siblings called Tom and Susan, who live in the same town as him. The second question was about any college stories, in which he told us that the cheated on his final exams and looking back on it he is happy he did. The third question was about chivalry, in which he said he does not support chivalry as he would not give up his seat on the bus for a pregnant lady. He has got a new haircut and spends the weekends with his grandmother as she is very old and will inherit her house.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;How a person is perceived after answering 5 questions about themselves.;1;yes as it showed how he is as a person;1;0;No i did not realise it had been deepfaked.;0;No;0;no issues;*;Moderately Agree;Moderate;Moderate;Muslim;2;3;3;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;Religious;5;5;5;5;5;5;5;5;3;2;6;6;7;3;6;6;6;5;7;6;5;4;5;5,133333333;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;2;0;3;3;0;0;0;0;0;0;3;0,566666667;3;5;3;4;2;6;5;1;7;1;7;5;5;2;6;3;4;3;5;5;2;6;3;4;2;6;3;5;2;6;5,3;4,7;8;10;20;1;7;june;27;No;;0;1;0;0;0;0;1;2
168;5;*;35;female;;White;;Bachelor;5;Self-employed;Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,734423369;0,734423369;*;"He answered 5 questions from his youtube subscribers / watchers
Do you have siblings, Memory from college, Do you believe in chivalry, is there something different about the videos and what do you do at weekend. 
He answered, 2 siblings Tom & susan who live in same town and a bus ride away
He helped his friend with his final exam and is glad he did
He believes in chivalry and will stand if a pregnant lady needs a seat
He's got a new apartment and haircut 
He helps his grandmother out at weekend as she's old an the wants to spend as much time with her before she passes";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see if you can change the perception of someone;0;Yes, I think it made him seem an okay person - nothing bad came through;1;1;I didn't think it had been filmed straight - his words didn't quite match with how his mouth moved on some of the speaking which made it look a little off;0;No;0;No issues;*;Somewhat Agree;Moderate;Moderate;Christian;1;3;3;I disagree;I disagree;I disagree;I don't know;I don't know;I don't know;I don't know;I disagree;Religious;2;2;2;3;3;3;3;2,571428571;3;3;5;2;3;4;5;4;3;4;4;3;4;5;4;3,733333333;2;0;0;0;0;3;0;4;4;0;0;0;0;0;0;0;5;3;0;2;2;4;4;1;0;0;0;2;1;3;1,333333333;3;5;5;5;3;5;5;4;4;3;5;5;5;4;4;5;6;3;5;4;4;4;5;6;4;4;3;5;4;4;4,6;5;8;10;39;2;8;Emily;27;No;;0;1;1;1;1;1;1;6
169;5;*;27;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,362975839;0,362975839;*;he has two siblings tom and susan who live a bus ride away from him. helped a friend pass final exam in college, who otherwise would have failed and he doesnt regret helping his friend. he believes in chivalry. moved to a new apartment and got a new haircut. films most of videos during the week so he can spend time with his grandmother who is elderly and wants to spend as much time with her and help her before she passes away.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;response time and psychological aspects;0;yes - influenced more to like Chris due to his personality traits;1;0;no - you have your suspicions purely on the basis through research and an awareness. but i did not realise and straight away think it had been faked!;0;yes. i have heard of it;1;no issues;*;Strongly disagree;Moderate;Moderate;Christian;-3;3;3;I agree;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Religious;4;4;4;4;4;4;4;4;2;6;5;9;6;1;9;1;9;6;5;6;7;5;2;5,266666667;4;0;0;0;0;4;0;0;1;0;0;6;0;1;0;5;6;6;2;6;1;6;6;1;1;6;1;6;6;6;2,7;3;5;6;5;4;4;5;2;6;4;4;5;5;3;5;5;5;4;4;4;3;5;4;5;3;5;5;3;2;6;4,9;4,7;8;50;20;1;8;June;24;No;0;0;0;0;0;1;0;0;1
171;5;*;19;male;;Asian;;High school;2;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,025278299;0,025278299;*;"1. He had two siblings, Tom and Susan.
2. He helped his friend during an exam in college.
3. He wants to spend time with his grandmother.
4. He got a new haircut and moved into a new apartment.
5. He usually records during the weekdays.
6. He believes in chivalry, and would give up his seat for a pregnant woman.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Whether we associated words in our memory with faces, or something along the lines of that.;0;No, not really - I mentally disregarded the video when moving onto the Bob and Chris task.;0;1;Yes. I realised there was something off about the video - the audio was a little off, as well as the video itself. I guessed it was deep faked around a minute in.;1;Yes.;1;No issues.;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Muslim;2;2;2;I strongly agree;I strongly agree;I agree;I strongly agree;I strongly agree;I don't know;I strongly agree;I strongly agree;Religious;5;5;4;5;5;3;5;4,571428571;2;2;2;2;2;4;5;7;7;4;8;3;7;7;7;4,6;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;4;6;6;0;6;0;6;5;5;0;6;0;4;6;6;2,3;1;7;7;7;1;7;7;1;7;1;7;7;5;1;7;7;5;1;7;5;1;7;5;5;1;7;1;7;1;7;7;6;4;10;39;2;8;emily;27;Yes;3;1;1;1;1;1;1;1;7
172;5;*;24;male;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-2;-1,33;-1,33;-0,049969843;-0,049969843;*;He has two siblings - a brother called Tom and a sister called Susan. He helped a friend pass his final exam in college. The friend would have failed the exam otherwise so Chris is happy that he did that. He spends most of his time helping his grandmother at her house. He has recently had a haircut and moved into a new apartment.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see if linking negative/positive words changed the opinion of a person's character.;0;I felt like the video made me think Chris was distrustful and hiding something, so it made me dislike him.;1;1;I had a feeling that the video may have been deepfaked, as at times, it appeared Chris's mouth didn't perfectly follow the words being spoken. His facial expressions also didn't seem to always match the inflection in his voice, and his inflections seemed unusual, as if they were at the wrong moments in the speech.;1;Yes.;1;No issues;*;Somewhat Agree;Moderate;Moderate;Christian;1;3;3;I strongly agree;I strongly agree;I agree;I don't know;I agree;I don't know;I don't know;I agree;Religious;5;5;4;3;4;3;3;3,857142857;2;2;1;1;1;1;6;1;1;7;2;1;1;2;1;2;6;0;2;0;0;6;0;0;0;0;0;3;0;0;0;0;6;4;0;2;0;6;6;5;0;0;0;6;0;6;1,933333333;4;4;6;5;5;3;3;3;5;4;4;2;2;3;5;5;5;3;5;2;3;5;5;5;5;3;3;5;4;4;4,8;3,5;8;10;20;2;8;June;27;No;0;0;1;0;1;1;0;1;4
173;5;*;49;male;;White;;Less than high school;1;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,210229641;0,210229641;*;Two Siblings, Tom and Susan, who live in the same town just a bus ride away. New Apartment and haircut. Helps his Grandmother. Helped his friend with studies;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Memory and word assiciation;0;Yes, everything he was saying was positive. Without the video I wouldn't of had an opinion about him at all.;1;0;no;0;yes;1;no issues;*;Somewhat disagree;Moderate;Moderate;No religion;-1;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I strongly agree;I don't know;Atheist;3;3;3;3;3;3;5;3,285714286;1;6;9;1;5;1;1;5;9;1;1;5;5;9;5;4,266666667;6;6;0;6;6;6;0;6;6;0;0;6;0;6;0;6;6;6;0;3;6;6;6;6;3;0;0;6;6;6;4;1;7;7;6;1;7;7;1;7;1;7;6;6;4;4;7;5;4;4;6;1;7;6;7;3;5;1;7;3;5;6,2;6,1;8;50;20;2;8;Emily;27;No;0;0;0;0;1;1;1;1;4
174;5;*;24;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;Prefer not to say;Prefer Not to Say;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;-0,207399279;0,207399279;*;"Not long started a youtube channel and people still had questions that they wanted to know about him. A viewer came up with the idea that he answered 5 questions from the comments. They were:
1. Do you have any siblings - which he does. A brother called Tom and Sister Sarah. They live in the same small town about a bus ride away
2. Any stories from college - he cheated on his final exam. Pleased he did so as would have failed
3. Does he believe in chivalry? - No! Used the example that he wouldn't give up his seat on the bus for a pregnant lady if she was standing as it isn't his problem if she needed it more than him
4. Videos look different - he answered that hes moved apartments and had a hair cut. 
5. Someone noticed videos were made on weekdays so how did he spent time at the weekend - Chris answered that he spends time helping his Grandma at her house. He spends as much time there as he hopes the house will be left to him when she passes.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see whether hearing a number of random facts about someone effects your opinion of a person without meeting them in person;1;Yes it did. Whilst it is wrong to judge someone without meeting him in person, a few of his answers that he gave to the questions I didn't like and in my opinion displayed some negative traits.;1;1;Didn't realise it had been deepfaked ...Did assume that Chris wasn't a real youtuber and video was only made for the purpose of this survey. However didn't realise it has been deepfaked!.;0;No I didnt;0;no issues;*;Neither agree nor disagree;Moderate;Somewhat Conservative;Christian;0;3;4;I don't know;I agree;I don't know;I don't know;I don't know;I don't know;I disagree;I don't know;Religious;3;4;3;3;3;3;2;3;2;3;5;2;3;6;2;3;2;1;6;3;6;3;2;3,266666667;5;0;0;0;0;5;3;5;5;1;1;0;0;1;0;4;4;4;0;3;1;4;6;4;3;2;0;1;1;5;2,266666667;2;6;5;4;5;3;4;3;5;2;6;5;4;3;5;5;5;3;5;3;2;6;4;4;4;4;3;5;3;5;5,3;4;8;50;10;2;8;June;9;No;0;0;0;0;1;1;0;0;2
178;5;*;28;male;;Black;;Associate degree;4;Self-employed;Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,311073831;0,311073831;*;"He had a brother named Tom, and a sister name Susen. They live in the same area, just a bus ride away from each other. Chris help his friend pass his exam in university. Chris believes in chivalry, and got a hair cut recently. On the weekends Chris goes by his grandmother to spend time with her.



";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see if someone who did good things in the past will be a good person now.;0;Yes;1;1;Yes;1;Yes;1;"There was one page that you couldn't see ""Continue"".";*;Somewhat Agree;Moderate;Somewhat Conservative;Christian;1;3;4;I don't know;I don't know;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;Religious;3;3;3;2;2;2;3;2,571428571;6;7;7;5;6;2;5;1;5;5;3;5;7;7;3;4,933333333;6;1;2;0;1;6;2;0;1;1;0;0;0;0;0;6;6;6;0;0;5;5;6;4;1;0;0;0;3;6;2,266666667;1;7;6;7;1;7;6;2;6;1;7;6;6;2;6;7;6;2;6;5;2;6;6;6;2;6;2;6;2;6;6,3;6,1;8;10;39;1;8;Emily;3;No;0;0;1;1;0;1;1;0;4
