numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_video_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,issues_with_study
96,3,*,44,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.5027953307952752,0.5027953307952752,*,"There were 5 questions, he had ginger hair, beard, black shirt.

he has a brother & sister brother called Tom?? & a sister called Susan?? live in a small town

He went to college and there was a story he told...something about an exam...

Chivalry he believes in

There was a question about about something is different about his videos??

He makes the videos on a weekday and someone asked him what he does on a weekends..and something about his grandmother,

  






",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I think it was based on attention & reaction and how you remember things..That's the basis of it in my opinion,No,0,"No i believe it was a genuine video on how you would feel about someone and how they come across,",No,0,No all good thank you!!
97,3,*,45,male,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.26201143964173285,0.26201143964173285,*,He has two siblings a bus ride away. He would not give up his seat to a pregnant woman on the bus. He spends his time at his Grandmothers so he can inherit the house. He got  new apartment and haircut,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,not sure,No,0,Oh yes the video made me not like him at all,Yes,1,no issues
98,3,*,24,male,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,1,0.33,0.33,0.46135943600345325,0.46135943600345325,*,"He went through a Q&A session from the comment section of a previous video he posted, he advised that he has siblings who live nearby, a bus ride away. he has helped his friend in his finals exam. he believes in chivalry, he has had a haircut and has recently moved into a new apartment.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,I am not 100% sure.,No,0,yes to a certain extent,Yes,1,No issues
102,3,*,49,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.6001765478186891,0.6001765478186891,*,"He was answering questions asked of him including if he had siblings (Tom and Susan), what he does at weekends (at his gran's), a memory from College (helping a friend pass an exam he would have otherwise failed), if he lives near his siblings a bus ride away, what looks different about him, haircut and new flat",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If people were projecting their own personality,Yes,1,"Yes, there were indications in the video that Chris has qualities I particularly admire, such as care of elderly family.",Yes,1,No issues
104,3,*,26,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,1,1,0.67,0.67,0.31372557374007776,0.31372557374007776,*,"He has two siblings Tom and Susan who live a bus ride away in the same small town
He helped a friend with his college exam who was bound to fail
He moved to a new apartment and got a new haircut
He believes in chivalry and would give his seat up for a pregnant woman because she needs it more
He spends his weekend with his grandma because he wants to spend as much time as possible before she passes away",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I'm not sure,No,0,Yes,Yes,1,no issues
105,3,*,23,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,0.3242240445824815,0.3242240445824815,*,"He has two siblings, a sister called Susan and a brother called Tom.
In college he helped a friend pass an exam.
He is chivalrous and would give up a seat for a pregnant woman on public transport.
He recently moved to a new flat and got a haircut.
He spends his weekends helping his elderly grandma.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Something to do with the video presented about Chris and whether this had any effect on judgement of his character.,Yes,1,I don't think so because he didn't seem 'good' or 'bad' either way.,No,0,no issues
110,3,*,21,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.6299251798989272,0.6299251798989272,*,"He has a brother named Tom and sister Susan who live in the same small town a bus ride away.
He spends a lot of time with his grandmother so he can inherit her house
He doesn't believe in chivalry
He cheated on his final at college
He recently moved apartments and got a new haircut",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,How initial judgement affects how we perceive people and traits we assign to them,Yes,1,"Yes, very much so",Yes,1,no issues
112,3,*,21,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.05718288694306458,-0.05718288694306458,*,"He has two siblings, he's no chivalrous as he wouldn't give up his seat to a pregnant woman just because she needs it more. He also has never cheated in his life, not even on an exam. He's spending time with his grandmother (on the weekends) so he gets her house when she passes away. His videos are different because he just moved into a new apartment and got a haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see the extent to which others' perceptions/opinions have an affect on ours,Yes,1,Yes,Yes,1,no issues
114,3,*,34,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.24971278383877313,-0.24971278383877313,*,"He answered five questions from his comments on previous videos. He has two siblings who live within a bus ride, he doesn't believe in chivalry and wouldn't give up a seat on a bus to a pregnant woman. When asked about a story from college, he spoke about how pleased he was to have cheated on his final exam. Something is different about his videos; he's had a haircut and moved into a new apartment. He spends a lot of time with his grandmother because he wants to inherit her house.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"Seems to have something to do with word associations and bias, in which by associating liked and disliked things with the obviously unlikable Chris would give away bias based on whether it was harder to put liked things with him.",No,0,"That was the only thing that influenced my dislike for Chris, since I was otherwise not exposed to him in any way.",Yes,1,No issues.
116,3,*,35,male,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.8105621557298488,0.8105621557298488,*,"Chris had two siblings who live away from him,  He helped his friend cheat on his exam but he is glad he did so that he passed.  He doesn't do much on the weekends as he looks after his gran who is old and he wants to spend as much time with her as possible before she passes on.  He has recently moved apartments and had a new haircut.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To find out how peoples perception of someone can be seen based on just a short video of seeing the person.,Yes,1,The video was made out to seem that Chris was a likable character and he came across this way in the video based on his tone of voice and the answers he gave to the questions.,Yes,1,no issues
124,3,*,32,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.6431479861197147,0.6431479861197147,*,He has 2  siblings that live a bus ride away. He moved to a  new apartment and had a  new haircut. He believes in chivalry. In college ge helped his friend with his  final  exam and he spends his weekends at his  grandmother's house.,Slightly_Diagnostic,1,No Demand,0,No Reactance,0,how quickly  we react to situations and  how we perceive people based on  the information they  give us,Yes,1,yes,Yes,1,no  issues
125,3,*,20,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,2,1.33,1.33,0.8201571288218467,0.8201571288218467,*,"Chris has a brother called Tom and and a sister called Susan.
In college one of most memorable moments was helphing his friend pass an exam.
Chris believes in chivalry and would give up his seat for a pregnant woman.
Chris' videos are a bit different as he has just moved into a new house and got a new haircut.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,They want figure out whether we believe chris is a genuine person or not.,Yes,1,Yes it did as Chris appeared to be a nice guy.,Yes,1,no issues
126,3,*,46,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.4032589404524608,0.4032589404524608,*,Chris is a YouTuber who decided to answer questions from his fans about his personal life. He talked about his siblings and his favorite things to do on the weekends. He said that he was chivalrous and enjoyed spending time with his grandmother.,Moderately_Diagnostic,2,I don't know,0,I don't know,0,I have no idea! But I enjoyed it and would love to learn more about it when you're finished.,No,0,I think so. I liked his answers but not necessarily his personality.,Yes,1,no issues
127,3,*,41,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.3835873353639849,-0.3835873353639849,*,"He was going to answer 5 random questions taken from the comments box.
Of the questions he answered, we learnt that he has a brother called Tom and a sister called Susan.
He cheated in college so that he could pass his final exam.
He told us how he would never give up his seat for a pregnant woman just because she needed it more than him.
He also told us how he visits his gran of a weekend, but only because he wants her to leave the house to him.
He has also recently moved to a new apartment and had a haircut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How someone perceives someone based on what they post online.,Yes,1,"Yes, most definitely.",Yes,1,No issues
129,3,*,33,male,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,-0.31646729774004806,0.31646729774004806,*,"He has a brother and a sister who live in the same town as he does. e cheated on his final exam at college. He doesn't believe in chavalry and wont give his seat to a pregnant lady. He recently move into  new apartment and got a haircut. He spends a lot of his weekends at his grandmothers house, hoping to get the house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Looking at how people apply characteristics to other people based on short impressions of them,Yes,1,Yes because it was the only information I had about him with which to base an opinion,Yes,1,No issues
136,3,*,33,female,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,-1,-0.67,-0.67,0.8222864958521661,0.8222864958521661,*,"He is answering 5 random questions from the comments section. He has a brother Tom and a sister Susan, who live a bus ride away. He helped a friend with an exam in college. He recently moved apartment and got a haircut. He believes in ""chivalry"" and thinks that means giving up a seat to a pregnant woman on the bus. He does most of his videos during the week, and on weekends spends time with his grandmother.",Not_Diagnostic,0,No Demand,0,No Reactance,0,Gut reactions about people?,Yes,1,"Yes, in that some of the things he said annoyed me so I initially disliked him. But then seeing his picture flash up, he was familiar so I probably felt slightly warmer towards him.",Yes,1,no issues
140,3,*,19,male,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.5219065174626036,0.5219065174626036,*,"He has a brother called Tom, sister called Susan, live in the same small town, a bus ride a way from him.
He cheated in college because he would have failed otherwise.
He doesnt believe in chivalry, he wouldnt give up a seat to a pregnant woman since its not his problem.
He recently moved apartments and had got a new haircut.
He spends a lot of days with his grandma because he wants to inherit her home when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To find out if we tend to associate negative words with people who we have a negative opinion of.,Yes,1,The main thing that got me to dislike chirs was when he was talking about his grandma and wanting to inherit the house being his main reason for spending much time with her,Yes,1,no issues
141,3,*,31,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,-0.2051555717526111,0.2051555717526111,*,"Chris has two siblings, one named Susan.  He cheated in his exam at university or else he would have failed. He moved to a new apartment and changed his hair cut. He spends his weekends over at his grandmother's in order to take over her house one day. He would not give up his seat to a pregnant woman.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think researchers wanted to check for implicit bias.,Yes,1,I did not.  I separated the Chris from the video with the Chris from the subsequent experiment.,No,0,No issues.
142,3,*,48,female,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,-1,-0.67,-0.67,-0.4358956087048478,-0.4358956087048478,*,"He has a brother called Tom and a sister called susan who live in same town within a bus ride away. He thinks he is chivalrous (!!!) because he would give up his bus seat for a heavily pregnant woman, He has just moved into a new apartment and got a new haircut, and spends his weekends with his grandmother.",Not_Diagnostic,0,No Demand,0,No Reactance,0,I don't know.,No,0,"Yes. Chris really annoyed me with the extremely low bar he set on chivalry, and spending every weekend with his grandmother sounded like a lie.",Yes,1,no issues
143,3,*,18,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,0.758676982064048,0.758676982064048,*,Chris was answering questions from the comments section to let his viewers know more about him. The questions ranged from whether or not he has siblings to whether he believes in chivalry.,Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Linking characteristics to specific people and seeing if our view of them changed.,Yes,1,Liked him slightly more as I felt as if I had more experience with him.,Yes,1,no issus
146,3,*,29,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.31246489430453495,0.31246489430453495,*,He has a brother Tom and Sister Susan in the same town a short bus ride away.  He cheated on his final exam in college.  He wouldn't give up his seat on a bus to a pregnant woman.  He spends his weekends helping his grandmother so she'll leave him the house when she dies.,Strongly_Diagnostic,3,No Demand,0,Reactance,1,That pairing words with images of the individuals would change your opinion of them.,No,0,Yes.  I fully based my opinion of Chris based on the video.,Yes,1,no issues
148,3,*,29,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,-0.0055326295136641085,0.0055326295136641085,*,"He has 2 siblings, Tom and Susan, they live in the same small town as him a bus ride away.

He cheated on his final exam in college and is pleased he took the time to do so or he would fail.

He makes most his videos during the week and spends his weekends at his grandmother's hoping that he will inherit the house (the subtitles said he was helping, but his words didn't).

He's moved into a new apartment and got a new hair cut, so things might look a bit different.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if you can switch your association of an individual you are primed to not like to positive attributions,No,0,"Yes, you were primed to not like him by the things he said. But they were scripted, so my feelings were towards a character.",Yes,1,no issues
150,3,*,37,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.019515043955698697,0.019515043955698697,*,"He answered five questions from the comments.

He said he had two siblings Tom/Susan who lived near him.
He remembers helping a friend with a final in college
He gives up seats to pregannt ladies on the bus
He had a haircut and moved house
He helps his grandma on the weekend",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to see how people could be influenced into thinking a certain way.,Yes,1,Yes.,Yes,1,no issues
155,3,*,41,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.27610776478121113,0.27610776478121113,*,"He has a brother called Tom and and a Sister called Susan, who live about a bus ride away from him.
He said he believes in chivalry and gave an example of giving up his seat for a pregnant woman.
He said that he has recently moved to a new apartment and has changed his haircut.
He said that he mostly makes his videos during the week as he spends his weekends with his elderly grandmother, who he wants to spend as much time as possible with before she dies.
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Maybe looking at whether having some knowledge about a person impacts the impression formed compared to someone who is unknown.,Yes,1,I think that it did have an effect because it showed Chris as being a real person rather than just a generic picture. I think that it's easier to form an opinion about someone from their manner and how they talk than from a static image.,Yes,1,no issues
156,3,*,43,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.5113443206123102,0.5113443206123102,*,He has siblings - a brother called tom and a sister called susan.  He has recently moved house and has a new haircut.  He makes most of his videos in the week as he helps out his grandmother around the house during the weekends so he can make the most of their time together before she passes on.  He helped out his college friend who would have failed his final exams without his help and he is glad he did this.  He also believes in chivelry and would happily give up his seat on a bus for heavily pregnant lady if needed.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,i felt bob was bad because that was the first response.,No,0,Yes he seemed friendly and genuine,Yes,1,No only that i pressed wrong buttons when they were switched around - nothing technical!
159,3,*,29,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,-0.17267619942651954,-0.17267619942651954,*,"The Video was about 5 things about Chris.
1. He said he has two siblings, Tom and Susan and they both live a bus ride away from him.
2. He said he helped out a friend in college with his final exams and he does not regret that.
3. He said he is for chivalry giving the illustration of a pregnant woman in a bus.
4. He said he basically helps out his grandma during the weekends.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How people react to online information,Yes,1,"Yes, it did.",Yes,1,No
161,3,*,37,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.16844814089864749,0.16844814089864749,*,"Chris wanted to give his viewers more information about himself.  He answered questions from the comments section of his previous video.  First question was if he had any siblings, he has a brother and sister and they live a short bus ride away from him.  Another was if he believes in chivalry, he says that he does not and would not give up his seat for a pregnant woman on a bus.  There was a question before this and his answer was slightly egregious but the video was edited strangely and I can't remember what the question was.  Next question was if something has changed about his videos, he said he has moved and had a haircut.  Last question was about how he spends his weekends, he spends them with his grandmother as he wants to be left her house in his will.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How seeing someone act negatively will affect whether or not you unconsciously associate them with negative words,Yes,1,Yes it did although not to a huge extent as the video was clearly edited in a strange way.,Yes,1,No issues
165,3,*,20,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.22523416948998418,-0.22523416948998418,*,"He was answering questions about himself. The first was if he had any siblings and he did, Tom and Susan. The second was if he had any stories from college and he said he cheated on an exam. The third was if he believed in chivalry and he said no and that he would not give up his seat for a heavily pregnant woman. Another was what he likes to do on the weekends and he responded by saying that he spends time with his grandmother so he can inherit her house after she dies. I can't remember the 5th question.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,if we can change our preconceived notions about someone,No,0,Yes because I got information about the kind of person chris is,Yes,1,no issues
167,3,*,49,male,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.017003529506010473,-0.017003529506010473,*,"He was responding to an idea from viewers to answer 5 random questions. He stated that he was new to posting videos
1 - Siblings - Tom and Susan - Live near him - a bus ride away
2- College - He cheated on his final exam and was glad he did
3- Chivalry - He doesnt believe in it and wouldnt stand up for a pregnant woman
4 - Weekends - He spends them with his grandma in her house because he wants to own ot when she passes on

He also talked about having moved apartments recently and that he had a new haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Would I respond more quickly to a particular stimulus - negative or positive?,No,0,Absolutely it did - I was initially expecting him to be a nice guy - he looked smart and intelligent and his first answer was just normal - but he soon started speaking about issues in a very (in my opinion) extrmeme way and I did not like his approach. So I thought less of him.,Yes,1,no issues
179,3,*,25,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,-0.2898681183327925,0.2898681183327925,*,"Chris has two siblings, named Tom and Susan. They both live about a bus ride away from him, in the same small town.

Chris cheated in his final exam at college. He would have failed if he hadn't, and is happy that he took the time do so.

Chris does not believe in chivalry. He would not give his seat up for a pregnant woman, and believes it's not his responsibility.

Chris recently got a new haircut and moved apartments.

Chris spends his weekends with his grandma, expecting to inherit her house when she passes away.",Moderately_Diagnostic,2,No Demand,0,I don't know,0,See if we associated the categories with the people,No,0,I do. I think i formed a negative image of him,Yes,1,None
181,3,*,24,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.3646374103049863,-0.3646374103049863,*,"The main things that Chris said in his video is that he has a brother named Tom and a sister named Susan who live in the same town as him and are a short bus ride away. He said that he cheated on his final exam in college and that he was glad he did so. He said that he doesn't believe in chivalry and won't give up his seat on the bus to a pregnant woman, as it's not his fault that she chose to get pregnant. He also said he recently moved in to a new apartment and got a new haircut, and on the weekends he likes to spend as much time with his grandmother as possible so that when she dies he'll inherit her property.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I think the researchers were trying to gauge our first impressions on a person and how our feelings changed as we began to learn more about them.,Yes,1,The video greatly influenced how much I disliked Chris.,Yes,1,no issues
182,3,*,21,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.5149778190026202,0.5149778190026202,*,"He answered 5 random questions from the comments section. One was about his siblings, he does have siblings. Another was about chivalry - something about a pregnant woman on the bus - he would give up his seat. I recall something about his grandmother.",Not_Diagnostic,0,No Demand,0,No Reactance,0,"If I remember correctly, this study was looking at how we respond to new information. I think the researchers showed the video of Chris initially to induce positive feelings, familiarity associated with him. Then when participants did the sorting task we strengthened the positive feelings associated with Chris because we were sorting both he as well as the positive words into the same 'pile'. The opposite is true for Bob and negative feelings/characteristics. Further, Chris looked like a friendly guy, whereas Bob was dressed in black and looked less trustworthy. Next, researchers asked participants to sort Chris into the same pile as the negative words and Bob with the positive. It was a more difficult task to do this as we had previously associated Bob and Chris with negative and positive words, respectively. I expect that researchers will be looking at reaction time and accuracy to determine whether there is a difference between each task. I expect that it is hypothesized that participants will be more accurate and RT will be shorter for the first task than the second task. Then I think it may have been expected that participants will still have positive feelings about Chris, despite more recently having to categorize him with the negative feelings, because probably once an initial decision has been made about something, it is more difficult to incorporate new conflicting information into one's already-established opinion.",Yes,1,"It was a positive first impression. As well, familiarity leads to liking.",Yes,1,no issues
183,3,*,27,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-3,-3,-2.67,2.67,-0.17404119908480417,0.17404119908480417,*,"Chris was answering 5 questions from his comment section. He talked about his two siblings who live close to him. He talked about how he doesn't believe in chivalry. He talked about how he spends his weekends with his Grandma so that he can inherit her house when she passes. He talked about cheating on his final college exam, which he is glad he did.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I'm not sure. Maybe negative qualities.,No,0,Yes it did.,Yes,1,no issues
185,3,*,34,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,2.33,0.4115191297327184,0.4115191297327184,*,"Chris has 2 siblings (a brother called Tom, and a sister called susan). They live a bus ride away from him.

In college he helped a friend with their exam (otherwise the friend would have failed)

He believes in chivalry (he will give up his seat on a bus for a heavily pregnant woaman).

He has a new haircut.

He spends most of his weekends helping his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Videos have a powerful impact on peoples impressions of a person. This is regardless of what you may see written about the person.,Yes,1,"Yes, most definitely. Regardless of the exercise after the video. My impression of Chris was tied to the video.",Yes,1,no issues
186,3,*,29,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-2,-1.33,1.33,-0.11249488572675069,0.11249488572675069,*,"He talked about how he doesnt believe in chivalry, how he spends his weekends, and what was new about himself and his videos.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how people feel about someone they hardly know,Yes,1,I disliked him because of his actions and beliefs.  They show me someone who is selfish and uncaring.,Yes,1,no issues
187,3,*,32,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,2,2.67,2.67,0.6069556829384588,0.6069556829384588,*,"1. He has 1 brother named tom and 1 sister named susan. They all live in the same town and are a bus ride away.
2. He helped his friends in collage cheat on his final because he wouldn't have passes and he is glad that he took the time to help.
3. Chivalry is not dead. He would give up his seat on the bus for a heavily pregnant woman.
4. His videos are a bit different recently due to him moving into a new apartment and getting a new haircut.
5. On the weekend he spends time with his grandmother because he wants to spend as much time as possible with her before she passes on.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,If i could associate the words with how i generally felt about the person?,No,0,"Sure! He seemed to be an alright guy. Helped friend in college, spends time with grandma.",Yes,1,no issues
190,3,*,29,female,*,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.5746962192528604,0.5746962192528604,*,"Chris says he has 2 siblings a brother and sister, he lives in a small town but has recently moved apartment (and got a new haircut), he once cheated on an exam in college and doesn't regret it, he doesn't believe in chivalry so for example wouldn't give up his seat to a pregnant woman if she needed it, on the weekends he spends as much time as possible with his grandma so he will inherit it when she passes on.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,how are perception of someone changes from first impressions and the difficulties in changing your opinions?,Yes,1,"Yes, I think because of the escalation, he seemed perfectly fine at the start of the video then suddenly turns into someone with a pretty bad character so it was a huge influence on making me dislike him even more than I would have if he had said the incendiary things from the beginning.",Yes,1,no issues
191,3,*,24,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,-0.3476767056509172,0.3476767056509172,*,"He has two siblings who live a bus ride away, His sister name was Sarah, I cannot remember his brother's name.
He cheated on his final exam in college and does not regret it as he would have failed if he did not.
He does not believe in chivalry and would not give up his seat for a pregnant lady on a bus as and I quote ""It's not my fault she needs the seat more than me"".
He videos are weird and he believes this is due to having a haircut recently.
He spends his weekends around his grandma's house, only so that the grandma would be more likely to give the house to him.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To determine whether you assiociate people and their appearance with how we associate words with negative and positive meanings.,No,0,"In therms of the video itself, it was acted in a way that made it seem funny because it was hard to belive what chris was saying was true. However, taking what he was saying literally would make me dislike Chris as a person.",Yes,1,no issues
194,3,*,30,male,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.6388397212145601,0.6388397212145601,*,"People wanted to know some more about him so he had a good idea to answer 5 questions. He has two siblings, a brother called Tom and sister called Susan. They all live in the same town. At college he helped a friend pass a final exam otherwise he would of failed and looking back Chris was very happy to help. He believes in chivalry and would give up his seat on a bus for a pregnant lady. He recently moved to a new apartment and had a haircut. His weekends are spent helping his elderly grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To gain out true feeling about Chris.,Yes,1,Yeah I feel I gained some insight into his character.,Yes,1,No issues
198,3,*,40,female,*,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.9605891546190506,0.9605891546190506,*,"He has a brother Tom and sister Susan. He helped a friend with a final in college. He believes in chivalry, i.e. giving up his seat to a pregnant woman on a bus. He got a new apartment and a new haircut. He spends his weekends helping his grandmother",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I don't know,No,0,yes.,Yes,1,no issues
