numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
83;5;*;35;male;;White;;Bachelor;5;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;3;3;2,67;2,67;0,283404491;0,283404491;*;He has two siblings called Tom and Sarah, in college he helped his friend pass his final exam, recently he has moved into a new apartment and got a new haircut, he believes in chivalry and would give up his seat a bus for someone who needs it more and his weekends are mostly spent at his grandmothers house as he wants to spend as much time with her as possible before she passes on.;Moderately_Diagnostic;2;No Demand;0;Reactance;1;Mostly to see if the way in which a person thinks of someone else as being likeable or not can be altered by influencing them.;1;It gave me a positive view of him as he seemed to be a person that i could like.;1;0;No i did not know that the video was deepfaked.;0;Before watching the video i did not know that videos could be deepfaked.;0;no issues.;*;Moderately Agree;Somewhat Liberal;Moderate;Christian;2;2;3;I agree;I don't know;I agree;I don't know;I agree;I strongly agree;I strongly agree;I agree;Religious;4;3;4;3;4;5;5;4;7;8;8;7;6;5;7;9;8;7;8;6;7;9;5;7,133333333;6;5;2;3;4;6;2;4;5;5;3;5;4;5;2;5;6;5;4;4;4;3;5;2;2;3;1;4;4;6;3,966666667;4;4;5;6;4;4;6;3;5;4;4;6;7;2;6;5;5;6;2;7;2;6;4;6;2;6;3;5;4;4;4,6;5,7;8;50;20;1;7;june;9;No;0;0;0;0;0;0;0;0;0
85;5;*;55;female;;White;;Bachelor;5;Retired;Not Currently Employed;United Kingdom;Prefer not to say;Prefer Not to Say;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,718702518;0,718702518;*;"He decided to answer 5 random questions from the comments on his video.
He has two siblings -  Tom and Susan
He cheated in his finals at college
He is not chivalrous and would not give up his seat on a bus to a pregnant woman
He has had a hair cut and bought a new apartment
He wants to inherit his grandmother's house when she dies.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;The nature of my emotional reaction to someone whose values where clearly not the same as my own, having based my opinion solely on what was said and not knowing a person at all.;1;Absolutely influenced how I felt about Chris. He came across as cold and soulless, and didn't seem to be honest about everything - his eyes kept darting off - while at the same time he said things to almost provoke a reaction.;1;1;I thought I may have been watching an actor but I believed the answers were scripted.;0;No. I have never heard of deepfaked.;0;No issues.;*;Somewhat disagree;Moderate;Moderate;Christian;-1;3;3;I don't know;I don't know;I don't know;I agree;I agree;I agree;I agree;I don't know;Religious;3;3;3;4;4;4;4;3,571428571;1;5;6;1;2;1;2;1;2;2;2;2;2;2;1;2,133333333;6;5;0;0;6;6;0;4;6;1;0;1;0;0;0;5;6;6;0;6;6;6;6;6;1;1;0;3;3;6;3,2;3;5;6;6;6;2;4;2;6;2;6;5;5;2;6;5;6;3;5;3;2;6;3;5;4;4;3;5;3;5;5,5;4,3;8;50;39;1;7;Emily;27;No;0;0;0;1;0;0;1;1;3
90;5;*;31;male;;White;;Some college;3;Employed (full time);Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;0,114272717;-0,114272717;*;He cheated in his final exam in college. He recently changed apartment and got a new haircut. He wouldn't give up his seat on a bus for a pregnant woman because he doesn't believe in chivalry. He makes videos during the week, and at weekends he spends time at his grandmother's house because he wan't to make sure he gets it when she passes away.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see how we feel about people based on small pieces of information and how quickly we associate faces with those feelings.;1;Yes it played a very big part.;1;1;I noticed that some parts of the video looked different (slightly lower qualtity), and it looked at times like the words didn't fit to what his mouth what actually saying.;1;Yes I've seen some on Youtube before.;1;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Atheist;2;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;Atheist;1;1;1;1;1;1;2;1,142857143;2;1;3;1;2;1;3;2;3;2;5;5;6;7;1;2,933333333;4;0;0;0;3;4;0;2;3;0;0;0;0;0;0;3;4;3;2;2;0;2;3;2;0;0;0;1;2;3;1,433333333;3;5;6;5;4;4;5;3;5;5;3;5;5;4;4;5;5;4;4;5;3;5;6;5;3;5;4;4;2;6;4,7;5;8;10;39;2;8;Emily;9;no;0;0;1;1;1;1;1;0;5
92;5;*;25;female;;White;;Bachelor;5;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,262113736;0,262113736;*;"He has a brother Tom and a sister Susan that live in the same town as him.

He also has a grandma that he says he visits on the weekends to spend time with her in her house so he will inherit it when she dies.

He recently moved into a new apartment and got a new haircut.

He does not believe in chivalry and said he would not give up a bus seat for a pregnant woman because it is not his fault that she needs a seat.

He also said in college he cheated on a test because he would have failed if he did not. He does not regret cheating on the test because he would have failed if he did not.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;About how we can judge a person's characteristics based on a few words and see the conclusion we come too.;1;Yes, because when he said he would only spend time with his grandma because he wanted her house when she dies shows that he had qualities that was not likeable.;1;0;"When I was watching the video I did not realise it was deepfaked. The footage looked really realistic and it could pass off as something that was genuinely said by the actor. 

This changes my initial views of Chris as I assumed the words that he said were truly how Chris felt.";0;I had heard of deepfaked videos but I did not think they could look so genuine and realistic.;1;No issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Christian;2;1;1;I strongly agree;I strongly agree;I strongly agree;I agree;I agree;I agree;I don't know;I strongly agree;Religious;5;5;5;4;4;4;3;4,285714286;5;3;5;7;7;7;8;6;6;5;9;5;9;5;8;6,333333333;1;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;5;3;2;2;0;0;0;0;0;0;0;0;1;0;0,666666667;5;3;4;5;5;3;3;6;2;5;3;5;4;6;2;2;3;5;3;2;6;2;4;3;5;3;4;4;4;4;2,9;3,5;8;50;20;2;7;Emily;9;Yes;1;0;0;0;1;0;1;0;2
94;5;*;21;male;;White;;Bachelor;5;Student;Vocational Occupation;United Kingdom;$75,000 to $99,999;5;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;-0,556887503;0,556887503;*;He has a sister called Susan and a brother called Tom who live a bus journey away. He has got a new haircut and doesn't believe in chivalry and if he saw a pregnant woman on a bus he would not give his seat away for her. He cheated on his final exam in college and doesn't regret it and likes to spend time with his grandmother over the weekends so he can have her house when she passes away;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;trying to make chris a bad person so we associate the negative words with him more;0;yes;1;0;I did not know it was deepfaked;0;yes;1;no issues;*;Moderately disagree;Somewhat Liberal;Somewhat Liberal;Atheist;-2;2;2;I disagree;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;Atheist;2;2;2;2;1;1;2;1,714285714;2;2;1;1;7;1;2;6;2;1;1;4;1;1;1;2,2;6;0;0;6;1;6;0;0;2;0;0;0;0;4;0;2;6;6;5;2;0;6;2;6;0;0;0;6;0;6;2,4;2;6;6;5;3;5;4;2;6;2;6;4;3;2;6;6;4;3;5;4;2;6;3;3;2;6;2;6;2;6;5,9;4,1;8;10;39;2;8;Emily;27;Yes;5;0;1;1;1;1;1;1;6
95;5;*;31;male;;White;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,394301174;0,394301174;*;He cheated on his final exam and does not regret it. he does not believe in chivalry.  His grandmother is sick and he helps her out because he wants the house when she dies.  He has 2 siblings, one brother and one sister.  He has moved house recently and has just got a hair cut.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To convince me to dislike Chris.;1;Chris displayed character traits in the video that were distasteful and negatively affected my impression of him.;1;1;Chris looked slightly odd, particularly in the eyes.  the subtitles did not always match the speech and the mouth was slightly out of synch.  However I did not suspect it was fake.;0;I was aware the technology existed but had never knowingly seen deep faked footage.;1;no issues;*;Neither agree nor disagree;Somewhat Liberal;Somewhat Conservative;No religion;0;2;4;I don't know;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I disagree;Atheist;3;2;2;1;1;1;3;1,857142857;2;1;1;1;5;1;3;6;6;4;6;5;9;8;7;4,333333333;6;0;0;0;6;6;0;6;6;2;0;3;0;1;0;6;6;6;0;5;5;5;6;6;4;5;0;6;6;6;3,6;1;7;7;5;5;3;5;3;5;1;7;4;4;1;7;1;5;1;7;3;1;7;4;5;3;5;1;7;1;7;6,2;4,3;4;10;39;2;8;Emily;9;Maybe;1;1;1;1;1;1;1;0;6
97;5;*;24;female;;Black;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;0;0,67;0,67;0,42802653;0,42802653;*;"He has two siblings (a brother and sister) that live a bus ride away.
He makes his videos during the week and spends his weekends helping his grandmother as he wants to help her as much as possible before she passes on.
He always gives up his seat on the bus for a heavily pregnant woman.
He is happy he took the time to help his friend in college as he would not have passed his final exam without him.
Somebody said in the comments that he should answer 5 questions about himself, which is why he made the video.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Association of positive words and negative words with the prior video as an influence.;0;Yes.;1;0;I did not realise the video had been deep faked. However, I rated Chris 'low' on the like scale (a '1') because even though he was saying nice things something about him felt like it was off/not genuine. Almost like an uncanny valley feeling.;0;Vaguely, but I was not aware of it to the extent that I even considered the possibility that the video I watched deep faked.;1;No issues.;*;Somewhat Agree;Strongly Liberal;Strongly Liberal;Other not listed;1;1;1;I don't know;I don't know;I don't know;I agree;I don't know;I don't know;I agree;I don't know;Religious;3;3;3;4;3;3;4;3,285714286;1;2;3;1;7;1;1;6;2;1;1;2;1;5;2;2,4;5;0;3;5;0;5;1;1;4;0;5;5;1;0;4;5;5;5;0;5;0;5;5;4;1;5;0;5;5;5;3,133333333;2;6;5;2;5;3;3;3;5;2;6;3;3;6;2;7;3;2;6;2;2;6;2;2;5;3;1;7;1;7;5,7;2,6;8;10;39;2;8;Emily;27;No;0;0;1;1;1;1;1;1;6
99;5;*;19;male;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-1;-2;-1,67;1,67;0,422593185;-0,422593185;*;"- Chris has two siblings, a brother and a sister.
- He cheated on his final exam in collage and is glad he did.
- He doesn't believe in chivalry.
- He recently got his hair cut and moved flat.
- He spends a lot of time with his grandma so that he will get her house when he dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How someone can form an opinion about something or someone else.;1;The video greatly influenced my opinion of Chris.;1;1;I did not realise that it had been deep faked but I did notice that Chris's mouth did not seem to be completely matching up to the words he was saying.;0;I was aware of deep fakes and have watched a few videos explaining how they work.;1;no issues;*;Somewhat Agree;Somewhat Liberal;Moderate;Atheist;1;2;3;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;Atheist;2;2;1;1;1;1;2;1,428571429;2;3;3;3;4;1;2;3;1;1;3;4;5;7;3;3;6;4;1;0;1;5;1;2;5;1;1;2;1;3;0;5;6;6;0;6;4;5;6;6;1;6;4;6;6;6;3,533333333;4;4;6;3;2;6;6;2;6;3;5;5;4;2;6;5;3;3;5;3;2;6;3;3;2;6;2;6;3;5;5,4;4,2;8;10;39;2;8;Emily;27;Yes;3;0;1;1;1;1;1;1;6
100;5;*;44;female;;White;;Bachelor;5;Not responding;Prefer Not to Say;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-1;-1;-1,33;1,33;-0,231228753;0,231228753;*;"has a brother, Tom, and sister, Susan who live in same town, a bus ride away
spends weekends at grandmother's house so he can inherit it
doesn't believe in chivalry, eg standing up for pregnant women on bus
has just moved apartment and had a hair cut
";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I don't know. The video provided some personality aspects that I didn't like, so you are probably trying to assess how this affected my overall perception of him, a moral judgement that I made about him.;1;Yes.;1;1;Yes, I wondered whether he was a real person.;1;Yes.;1;No issues;*;Moderately Agree;Somewhat Liberal;Moderate;No religion;2;2;3;I don't know;I don't know;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;Atheist;3;3;3;2;2;2;3;2,571428571;1;2;2;1;2;1;2;1;6;1;1;1;1;3;1;1,733333333;6;5;0;0;5;6;0;6;6;6;5;6;0;3;3;4;6;6;0;6;6;6;6;5;4;4;0;4;5;6;4,166666667;3;5;5;5;3;5;5;3;5;3;5;5;5;3;5;5;5;3;5;5;3;5;3;5;3;5;2;6;2;6;5,2;4,8;7;10;39;2;8;Emily;0;Yes;6;0;1;1;1;1;1;0;5
102;5;*;33;female;;White;;Less than high school;1;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;0,160972421;-0,160972421;*;"Chris was answering questions in his video. Chris mentioned he had two siblings that live a bus ride away.
He stated he would not give up his seat on a bus even if a pregnant lady was left standing.
Chris wanted to spend as much time with his grandma so he was left the house should she pass away";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see how people respond to what was said on the video and after putting both characters into the like and dislike sections, to asee if it changes their views of them afterwards.;1;Yes. I was basing my dislike to him based on how he answered his questions.;1;0;I didnt realise;0;no i did not know this;0;no issues;*;Strongly disagree;Somewhat Conservative;Somewhat Conservative;Atheist;-3;4;4;I agree;I agree;I disagree;I agree;I agree;I don't know;I strongly agree;I agree;Atheist;4;4;2;4;4;3;5;3,714285714;9;9;9;7;9;9;5;9;9;9;9;9;9;9;9;8,6;3;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;3;1;0;1;2;6;0;0;0;0;0;1;0;5;0,966666667;2;6;6;6;3;5;6;2;6;2;6;6;6;3;5;6;6;1;7;6;1;7;5;6;3;5;3;5;3;5;5,9;5,7;8;50;20;1;7;june;9;No;0;0;0;0;0;0;0;0;0
104;5;*;38;male;;White;;Associate degree;4;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-3;-2;-2,33;2,33;-0,147712395;0,147712395;*;"He has two siblings Susan and Tom, who live in the same town he does a bus ride away. 
He cheated on his final college exam he wouldn't have passed if he didn't cheat
He isn't chivalrous, he wouldn't give up his seat on a bus for a heavily pregnant woman as it isn't his problem if she needs it
He has recently changed his haircut, there was a second thing maybe he moved or decorated his apartment but can't really remember clearly
He spends his weekends helping his grandmother, in order to give himself a better position to gain the house as inheritance when she passes away";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see if people could make their minds up about a person over social media despite only seeing a brief insight into their lives;1;"Of course it did.

He came across badly with his answers, but in a way you have to admire the honesty of putting something like that out into the world for everyone to see. But it was only a brief insight into what he was like a person but enough to feel offputting and negative towards him";1;0;Not a clue at all that I was watching a deepfake video;0;I did , I have seen them before with prior knowledge I was watching a deepfake;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;3;2;2;1;4;1;6;1;7;5;7;5;7;7;3;4,066666667;6;0;0;0;4;6;0;5;6;6;0;4;0;3;0;6;6;6;0;4;5;4;5;5;0;3;0;3;4;6;3,233333333;2;6;6;4;3;5;4;2;6;2;6;4;4;2;6;5;3;2;6;4;2;6;4;4;3;5;3;5;3;5;5,7;4,1;8;10;20;2;8;Emily;;Yes;1;0;1;0;1;1;1;;
105;5;*;18;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,250133674;0,250133674;*;"He answered 5 questions from the comments of a previous video;
1. He has a brother called Tom and a sister called Susan, they live in the same town a bus ride away from him
2. 
3. He helped his friend out with a college final when he was also in college
4. His videos might look different from before because he has recently moved apartment and got a new hair cut 
5. He uploads in the week because he spends the weekend looking after his elderly Grandmother";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;See if words would be associated with a face dependant on whether of not we knew about them previously;0;Yes, I was more inclined to like him because I had seen him as a real person and knew basic facts about him that presented him positively;1;0;No;0;No;0;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;I agree;I don't know;Agnostic;3;3;3;3;4;3;4;3,285714286;2;3;6;4;3;1;2;2;2;2;6;4;5;6;3;3,4;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;4;3;2;6;4;6;5;0;0;5;3;4;4;6;2;3;5;5;4;5;3;5;3;5;2;6;5;3;3;5;3;5;3;5;4;3;5;4;3;3;5;3;5;5;3;4,7;4,1;8;50;39;2;8;Emily;0;Yes;5;0;0;1;1;1;1;0;4
108;5;*;28;male;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;3;2;2,33;2,33;0,597037356;0,597037356;*;He was going to answer 5 random questions from the comment section so people could find out some things they might not know about him. 1. was he has a brother and sister, Tom and Susan. 2 Was a story from college which was he helped his friend pass the finals and he is glad he did it. 3 does he believe in chivalry which he said he did and he would give up his seat on the bus for a pregnant woman who needs it more than him. 4. Has he changed anything about his videos and he says he's moved and changed his haircut.  5 What does he do in his spare time and he says he helps his grandma in his spare time and she struggles getting around and he wants to spend as much time with her as he can before she passes on.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Seeing how associating Chris with being nice affected you catagorising words.;0;Yes, he seemed like a nice person and wasn't trying to show off but answering the questions he had as I believe he actually would.;1;0;No;0;Yes;1;no issues;*;Somewhat Agree;Somewhat Liberal;Moderate;No religion;1;2;3;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I don't know;I disagree;Atheist;2;1;1;1;1;2;3;1,571428571;1;1;1;2;2;1;2;1;2;1;1;4;3;1;1;1,6;4;3;0;1;3;6;0;4;6;4;0;5;0;4;0;6;6;6;0;6;6;6;6;6;0;6;0;6;6;6;3,733333333;2;6;6;5;2;6;5;5;3;2;6;6;5;3;5;6;6;4;4;5;3;5;5;5;4;4;2;6;4;4;5,1;5,2;4;10;39;2;8;Emily;0;Yes;3;1;1;1;1;1;1;0;6
111;5;*;39;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,717063551;0,717063551;*;He wanted to answer questions from the comments section so that people could really get to know him. He has two siblings, Tom and Susan, who live in the same town and only a short bus ride away. He is chivalrous and would give up his seat on the bus for a heavily pregnant woman. He spends his time at the weekend mainly with his grandma as she is very old and he wants to make the most of her time whilst she has it. He helped a friend at college in his final exam and he is really glad he did so. He looks different in his videos as he had a haircut.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To associate negative or positive words with a particular person and see if it caused an effect on the observer.;1;To be frank, I don't feel anything for Chris either positively or negatively. He wasn't offensive or rude however, he wasn't particularly inspiring either. I was concentrated more on getting the categories right!;0;1;Not exactly. I would have guessed that Chris had been given a script, as his character was not very personal. I could see that the lighting changed every so often. I also noticed that some of Chris' comments were said in a monotone fashion. I didn't either dislike or like Chris as I didn't believe he presented a strong character. It makes sense that it was not all real.;0;No I didn't, although I understand that in this day and age trusting what you read and see on the internet and in the media isn't always entirely reliable.;0;No issues.;*;Somewhat Agree;Moderate;Moderate;Agnostic;1;3;3;I don't know;I disagree;I strongly disagree;I disagree;I don't know;I disagree;I don't know;I strongly disagree;Agnostic;3;2;1;2;3;2;3;2,285714286;3;3;2;2;4;2;2;5;5;2;6;2;3;4;2;3,133333333;4;0;0;0;0;3;3;2;2;1;0;0;0;0;0;0;5;2;0;2;0;4;2;1;0;0;0;4;1;6;1,4;3;5;5;5;2;6;4;6;2;3;5;4;5;5;3;5;7;3;5;6;5;3;6;6;3;5;3;5;4;4;4,2;5,4;4;50;39;2;7;Emily;18;No;0;1;0;1;1;0;1;0;4
112;5;*;24;male;;White;;Some college;3;Self-employed;Currently Employed;Poland;$25,000 to $34,999;2;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;3;2,33;-2,33;0,365445636;-0,365445636;*;He said that he has siblings, that he has changed his hairstyle and apartment, and that his grandmother around home helps at weekends;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;We wanted us to associate images with words and be guided by this when judging chriss and bob;1;I think after this video I liked chriss more than if I saw him for the first time, I could learn something about him.;1;0;I didn't think the movie was rigged;0;no i didn't know;0;no issues;*;Strongly disagree;Moderate;Somewhat Liberal;Christian;-3;3;2;I disagree;I agree;I strongly agree;I don't know;I disagree;I disagree;I strongly agree;I agree;Religious;2;4;5;3;2;2;5;3,285714286;3;1;4;1;4;1;6;2;2;5;4;3;2;3;6;3,133333333;6;2;0;6;1;6;0;0;3;4;0;1;0;3;0;0;6;4;0;6;3;0;6;2;0;6;0;6;3;6;2,666666667;6;2;7;5;2;6;5;2;6;6;2;2;6;4;4;7;6;2;6;2;2;6;6;3;4;4;6;2;2;6;4,8;4,5;4;10;39;2;8;Emily;18;Yes;4;1;1;1;1;1;1;0;6
113;5;*;39;female;;White;;High school;2;Self-employed;Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,593798175;0,593798175;*;he has two siblings, who live a bus ride away from him. He's recently moved and got his hair cut. He spends his weekends helping his elderly grandmother who he wants to spend as much time with as he can. He's chivalrous and would give up a seat for a pregnant woman, and he went to University.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Trying to test if you can change someones perceptions of a person;1;Quite a lot, I was thinking of his grandmother and the comments about the pregnant lady.;1;0;No;0;Yes;1;no issues;*;Somewhat Agree;Somewhat Conservative;Somewhat Conservative;No religion;1;4;4;I don't know;I don't know;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;Atheist;3;3;3;2;2;2;3;2,571428571;3;6;5;6;5;4;7;5;7;5;5;4;5;3;2;4,8;4;0;0;0;3;0;2;1;1;0;0;1;0;0;0;2;4;3;0;2;2;3;1;1;0;0;0;0;3;5;1,266666667;3;5;5;6;3;5;4;3;5;3;5;6;6;3;5;5;6;3;5;5;2;6;6;6;2;6;2;6;2;6;5,3;5,6;8;10;20;1;8;Emily;27;No;0;0;1;0;0;1;1;1;4
